fact_id,campaign_id,customer_id,channel_id,record_date,device,country,impressions,clicks,conversions,spend,revenue
148754,2667,1410,8,4/8/2024,Desktop,Canada,2921,37,0,17.76,0
148755,8237,4741,13,4/29/2021,Desktop,Brazil,1605,54,2,1.1,109.04
148756,2739,1033,3,26-May-24,MOBILE,Indonesia,597,5,0,6.11,
148757,3603,696,13,6/3/2024,,Canada,14839,837,30,17.22,2273.89
148758,1292,247,9,4/3/2019,Desktop,South Africa,844,15,0,8.21,0
148759,4560,,9,3-Apr-23,Mobile,India,1069,27,0,11.57,0
148760,1881,2216,2,5/8/2023,Tablet,Canada,410,2,0,1.93,0
148761,3998,3463,2,17-01-2021,Desktop,Germany,270,3,0,2.45,0
148762,4719,3205,15,12/14/2024,MOBILE,  Brazil  ,556,14,0,11.4,0
148763,539,588,10,3/19/2020,Desktop,India,336,1,0,0.47,0
148764,2826,778,12,3-Nov-24,Mobile,India,11240,253,10,140.02,905.34
148765,2896,613,13,30-Oct-22,Desktop,Japan,4368,203,3,4.03,247.04
148766,2306,2126,6,1/22/2020,Desktop,Canada,6322,76,1,92.21,141.12
148767,876,3686,14,14-06-2022,Mobile,United Kingdom,522,15,0,0.33,
148768,1110,2640,7,,desktop,India,1147,16,0,12.5,0
148769,2160,3200,3,4/17/2023,Mobile,Brazil,4473,14,0,10.2,0
148770,2036,3542,2,18-Oct-23,Mobile,Australia,7296,101,4,82.4,323.5
148771,1661,70,5,25-Jan-24, Mobile,United Kingdom,740,5,0,15.85,0
148772,3625,63,12,2/17/2020,Desktop,  United States  ,1067,31,1,19.78,
148773,2400,4538,12,,Tablet,United States,7394,130,9,69.14,946.45
148774,4487,2332,13,25-Feb-21,Desktop,  United States  ,9290,689,12,12.37,1186.64
148775,1631,3778,5,10/29/2020,Desktop,France,2687,24,0,79.77,0
148776,4476,952,4,11/5/2023,Tablet,Philippines,1018,16,0,11.01,0
148777,1237,1004,12,14-Jan-24, Mobile,Netherlands,2608,68,1,40.08,-122.83
148778,1955,1575,7,3/28/2019,Desktop,India,14182,208,3,167.65,179.47
148779,107,4617,12,1/6/2022,Desktop,Indonesia,261,4,0,2.37,0
148780,852,1126,14,6/5/2024,Mobile,France,421,9,0,0.16,0
148781,2896,4316,13,11/2/2022,Mobile,United States,770,18,0,0.34,
148782,277,67,1,22-Dec-23,Desktop,India,1923,28,1,36.07,80.65
148783,6258,672,3,11/13/2022,Tablet,United States,4322,47,0,49.67,0
148784,2553,1520,10,5/15/2020,mobile ,United States,15521,44,0,18.7,0
148785,304,4041,13,17-Jun-24,Mobile,United Kingdom,12804,544,4,10.87,404.98
148786,2700,3373,10,7/11/2021,Desktop,Saudi Arabia,3643,12,0,5.33,0
148787,3692,4315,5,8/2/2019,Mobile,United States,4062,6,0,13.87,0
148788,210,4334,10,1/15/2021,Tablet,Spain,3176,7,0,2.68,0
148789,5037,1558,9,8/2/2019,Tablet,United Kingdom,6141,111,2,58.12,122.42
148790,2990,1206,8,12/17/2021,Desktop,Britain,16773,209,2,156.67,50.41
148791,555,2804,13,1/27/2022,Desktop,Germany,2354,157,4,2.65,283.82
148792,4856,458,4,22-Dec-24,Mobile,Philippines,367,3,0,2.39,0
148793,1495,2499,10,7/24/2024,Tablet,Mexico,4609,18,0,4.13,0
148794,8892,895,12,17-May-21,Desktop,Australia,9963,230,17,127.58,2019.79
148795,2957,5003,7,29-Nov-19,Mobile,Brazil,4238,51,1,41.75,70.7
148796,126,1589,1,11/14/2022,MOBILE,Egypt,1243,43,1,0,98.3
148797,364,2034,7,3/23/2021,Tablet,Germany,10351,106,3,86.31,210.63
148798,136,2351,3,7/3/2024,Mobile,United States,10605,172,6,206.45,456.34
148799,3104,500,6,9/7/2020,Desktop,Japan,41850,590,10,676.32,1008.87
148800,254,3534,8,1/11/2021,Desktop,United States,1275,20,0,13.41,0
148801,3953,545,15,29-Jul-21,Mobile,United Kingdom,3652,75,3,66.28,168.35
148802,3231,886,10,9/17/2022,Desktop,India,599,2,0,0.68,0
148803,4565,1574,15,6-Sep-21,PC,Brazil,1025,16,0,14.97,0
148804,4871,1911,11,4/6/2020,Desktop,Saudi Arabia,342,15,0,1.33,0
148805,3983,1364,6,13-Nov-19,Mobile,India,5038,50,0,55.18,0
148806,3211,4925,3,28-Jan-19,Mobile,U.S.A.,2313,14,0,15.69,0
148807,756,2228,15,17-06-2019,Mobile,Nigeria,13124,234,4,175.91,252.97
148808,4334,696,7,8/28/2022,Mobile,India,666,7,0,6.3,0
148809,2580,1840,4,1-Dec-21,MOBILE,United States,70,1,0,0.62,0
148810,32,2300,9,11/12/2019,Mobile,Japan,124054,1622,42,967.71,4558.17
148811,1748,4629,4,2-Apr-23,Mobile,Philippines,1040,14,0,8.68,0
148812,387,1014,5,9-Sep-21,Mobile,Philippines,3353,13,0,42.86,0
148813,3244,663,10,4/5/2022,Desktop,India,1941,9,0,3,0
148814,1531,4085,1,8/16/2024,tablet,Germany,6822,139,4,187.98,567.17
148815,1059,1394,15,5/17/2023,DESKTOP,Indonesia,1523,33,0,24.89,0
148816,914,4355,13,7/8/2021,Mobile,Germany,4751,239,7,4.96,439.75
148817,4504,3519,8,7/25/2019,Desktop,United States,364,6,0,4.97,0
148818,1149,5027,5,23-11-2020,Tablet,Brazil,7844,40,0,166.2,0
148819,285,733,15,6/30/2020,Desktop,United Kingdom,2543,58,1,46.45,47.69
148820,1752,1776,4,12/23/2021,Desktop,Italy,8827,197,2,104.21,162.91
148821,1761,3065,1,8-May-24,MOBILE,United States,2774,70,3,85.6,393.73
148822,4569,782,1,7/22/2021,Mobile,united states,75,3,0,2.77,0
148823,869,1570,10,7/10/2024,Desktop,United Kingdom,1616,6,0,2.82,0
148824,5036,3452,7,5/6/2019, Mobile,Egypt,5332,82,2,59.09,80.05
148825,1497,2374,3,29-Nov-22,Mobile,Germany,1567,11,0,10.37,0
148826,4283,3340,1,2-Jun-22,Desktop,Philippines,1217,32,1,33.48,87.31
148827,5037,4022,9,8/26/2019,Desktop,Australia,496,8,0,3.97,0
148828,477,1502,5,31-Jul-20,Mobile,Canada,2328,15,0,41.3,0
148829,1891,4724,10,26-Jul-22, Mobile,Australia,1963,7,0,3.63,0
148830,2237,950,15,10-Mar-22,mobile ,Germany,1734,34,0,28.17,0
148831,1210,,4,25-Feb-21,Mobile,U.S.A.,5111,81,0,43.74,0
148832,235,3772,7,11/18/2019,Tablet,Nigeria,4463,48,1,39.66,61.28
148833,3284,1370,5,11-May-19,Desktop,U.S.A.,1569,9,0,26.69,0
148834,2100,1457,10,6/14/2023,Mobile,India,6145,21,0,8.83,
148835,1157,3605,10,20-03-2019,Mobile,Canada,6052,14,0,7.06,0
148836,2841,3152,8,22-Dec-24,Mobile,Brazil,1619,20,0,15.57,0
148837,4934,2271,8,26-Oct-20,Mobile,U.A.E.,30116,345,1,183.3,55.93
148838,41,476,9,3-Jan-22,Mobile,India,345,6,47,2.96,0
148839,4389,1536,13,11/13/2021,Mobile,Australia,371,13,0,0.27,
148840,3515,2984,4,9/9/2021,Mobile,Nigeria,5587,119,1,81.76,58.03
148841,2184,5058,8,4-Aug-24,Desktop,United Kingdom,1738,25,0,20.12,0
148842,1240,3898,14,2/15/2024,Tablet,South Africa,457,12,0,0.22,0
148843,5005,3383,6,9/9/2021,Desktop,United States,1680,22,50,20.93,0
148844,1036,2055,14,21-Jun-23,Mobile,Canada,130922,4249,282,83.18,12228.38
148845,210,1411,10,2/3/2021,Mobile,U.K.,964,2,0,0.76,0
148846,3312,2486,3,30-Oct-19,Tablet,India,1878,20,0,23.85,0
148847,2312,698,15,14-Feb-22,Tablet,Brazil,1034,1245,0,12.46,0
148848,4133,3327,3,8/21/2021,Mobile,France,183,1,0,0.89,0
148849,2654,3488,7,1/7/2024,Mobile,UK,1132,10,0,7.51,0
148850,2405,3832,12,17-02-2019,desktop,Nigeria,3264,96,2,54.15,476.29
148851,2896,4209,13,26-Sep-22, Mobile,,2118,83,3,1.69,313.34
148852,544,3048,1,5/19/2024,mobile ,Spain,2507,58,2,78,311.8
148853,4871,3797,11,10/4/2020,Mobile,CANADA,2078,101,2,11.16,256.95
148854,1568,2107,8,12-Nov-19,mobile ,United States,15292,166,2,89.67,110.33
148855,1723,2875,9,11-Jan-21,Mobile,United States,2147,47,1,24.91,76.75
148856,4718,1739,9,7/22/2021,Desktop,  India  ,2831,64,1,38.58,100.95
148857,4884,2171,12,1/16/2020,Tablet,United States,8811,158,11,90.45,950.99
148858,3256,2678,13,9-Apr-23,Tablet,Germany,65169,2262,113,49.82,7109.3
148859,876,3179,14,4/25/2022,Desktop,France,216,6,0,0.14,0
148860,1660,1360,2,18-Sep-24,Mobile,United States,1324,20,0,18.72,0
148861,3162,2030,7,28-Jan-20,Desktop,India,767,8,0,6.02,0
148862,1594,1933,11,16-Mar-20,Mobile,France,553,9,0,0.65,0
148863,1115,2311,4,28-03-2024,Tablet,Philippines,1261,18,0,6.35,
148864,1205,4143,7,30-01-2021,Smartphone,Australia,194,1,0,0.61,0
148865,2763,1817,4,,PC,Mexico,3071,41,0,25.75,0
148866,4608,5093,3,2/21/2021,Mobile,Mexico,681,8,0,6.35,0
148867,2760,4661,3,4-Mar-20,Desktop,  India  ,497,7,0,7.22,0
148868,4971,43,1,1/4/2020,mobile,Canada,1448,41,1,46.53,54.02
148869,1121,3830,14,18-08-2020,Mobile,United Arab Emirates,942,20,1,0.45,162.17
148870,1996,3122,3,6/7/2021,Mobile,Brazil,3165,46,1,55.98,49.24
148871,2458,2947,14,13-11-2022,desktop,United Kingdom,5587,171,5,2.28,602.09
148872,4262,5107,6,4/9/2021,Mobile,Mexico,1769,12,0,12.79,0
148873,1344,103,1,12/24/2021,Desktop,Canada,5811,238,7,308.88,326.32
148874,2121,2848,14,20-08-2020,Desktop,United States,9124,330,11,6.89,1253.57
148875,2550,,1,12/17/2019,Desktop,Japan,1274,37,1,41.15,83.01
148876,5019,4793,6,7/12/2019,Tablet,India,453,3,0,3.19,0
148877,3462,5050,3,11/1/2021,Tablet,Netherlands,1961,17,0,16.49,0
148878,4942,722,15,8/23/2021,Mobile,United Kingdom,4436,118,4,109.85,151.25
148879,501,2010,11,24-Apr-20,Mobile,Canada,3871,175,10,21.42,811.66
148880,1492,15,2,9-Mar-23,Mobile,France,441,6,0,5.89,0
148881,3435,1994,5,14-Mar-23,Desktop,Australia,325,1,0,3.26,0
148882,437,1786,2,1/21/2021,Tablet,Mexico,1592,14,0,12.32,0
148883,2742,4432,7,14-Nov-24,Mobile,United Kingdom,1708,25,0,15.08,0
148884,1262,914,14,4-Dec-19,Mobile,  Canada  ,2728,55,1,1.47,65.65
148885,2176,1818,12,6-Jun-24,Mobile,JAPAN,1828,24,1,15.99,114.66
148886,1242,386,8,26-Nov-22,Desktop,United Kingdom,5111,71,1,51.28,34.07
148887,2797,1169,9,7/15/2024, Mobile,United Arab Emirates,4061,90,3,33.14,522.48
148888,987,1642,15,25-Feb-22,Mobile,Britain,12273,318,6,302.79,444.05
148889,1218,2437,13,27-Aug-21,Tablet,UAE,1043,38,0,0.76,
148890,4871,130,11,4/7/2020,Desktop,United States,71958,109,4,485.4435861,473.51
148891,3847,4626,10,23-Nov-22,Mobile,Egypt,1341,1,0,0.33,0
148892,2944,2993,11,8-Dec-21,Mobile,Mexico,6494,255,16,22.51,2173.55
148893,3100,4156,13,4/20/2024,desktop,U.A.E.,4263,210,5,0,365.48
148894,2426,954,8,1-Jul-23,Mobile,Italy,418,5,0,4.15,0
148895,2575,4481,7,28-07-2022,Mobile,Egypt,22217,340,8,290.42,970.08
148896,32,3988,9,12/16/2019,Mobile,  United Kingdom  ,3558,43,2,18.67,156.18
148897,3550,4318,1,4/8/2019,Desktop,Saudi Arabia,6635,213,11,287.27,675.2
148898,2023,3642,1,8-Jun-19,Desktop,US,3694,93,2,112.05,113.66
148899,2717,229,2,15-09-2023,Mobile,India,6587,76,2,84.08,192.33
148900,2991,2487,14,7/3/2024,Desktop,United Arab Emirates,97,3,0,0.06,0
148901,2071,,15,24-Jan-23,Desktop,United Kingdom,511,11,0,10.08,
148902,2223,2183,6,4/25/2021,Desktop,Egypt,2290,15,0,14.18,0
148903,769,503,13,6/4/2019,mobile ,Nigeria,616,24,1,0.43,152
148904,2219,5033,12,11/6/2020,Tablet,Germany,913,24,1,10.31,109.39
148905,2749,775,13,3/2/2023,Desktop,Germany,253,21,0,0.38,0
148906,4945,4563,14,11/22/2019,Mobile,United Arab Emirates,4232,142,5,3.51,485.9
148907,4644,2809,11,7/16/2022,Tablet,United Kingdom,2311,71,2,8.32,208.39
148908,2227,4727,7,7/30/2022,Mobile,France,863,9,0,7.8,0
148909,3852,3304,4,6-Feb-19,tablet,France,250,5,0,3.14,0
148910,1483,3336,7,7/26/2020,Tablet,Italy,5423,30,0,21.48,0
148911,1857,1771,4,1/20/2019,Tablet,Mexico,6644,117,2,84.63,117.39
148912,4673,1204,13,1/1/2024,PC,South Africa,1644,79,2,1.84,203.88
148913,827,1985,1,2/5/2024,Mobile,U.S.A.,19965,580,16,625.11,960.03
148914,604,314,3,1/21/2019,MOBILE,Egypt,13159,129,1,120.45,84.71
148915,4578,926,9,5-Mar-19,Desktop,Canada,24927,487,4,246.37,410.53
148916,283,3187,2,12/12/2023,MOBILE,France,452,5,0,4.78,0
148917,1813,1846,13,10/14/2023,Desktop,Egypt,3199,226,9,4.56,780.83
148918,1095,2345,13,9/4/2023,DESKTOP,USA,996,35,0,0.72,0
148919,394,1171,9,20-12-2022,Mobile,Canada,16411,257,9,131.99,711.06
148920,818,5127,3,8/12/2023,Mobile,India,2049,19,0,18.02,0
148921,1105,3422,11,11/15/2022,Tablet,UK,368,8,0,0.84,0
148922,3557,3684,7,8/9/2019,Tablet,South Africa,1127,9,0,7.13,0
148923,1087,3160,15,1/18/2019,Mobile,Egypt,4122,75,3,60.52,241.33
148924,1171,4699,5,11/5/2024,Desktop,Indonesia,1181,7,0,30.49,0
148925,1122,782,8,13-08-2020,Mobile,France,1509,17,0,12.15,0
148926,3768,4896,14,20-Sep-19,Mobile,India,4410,136,11,2.37,1592.97
148927,3698,3743,7,7/13/2020,Smartphone,USA,800,7,0,5.54,0
148928,2145,948,13,5/25/2023,Desktop,Egypt,4517,240,6,5.86,561
148929,604,2645,3,27-Jan-19,Mobile,United States,57,0,0,0,0
148930,1277,1333,8,28-Nov-20,Mobile,Nigeria,1155,10,0,6.26,0
148931,3242,4424,1,12/24/2024,Desktop,INDIA,763,28,1,26.89,80.78
148932,1007,2242,5,7/2/2020,Desktop,Australia,317,1,0,3.21,0
148933,3410,4864,11,26-12-2023, Mobile,UAE,2284,123,4,14.85,371.99
148934,1097,1448,12,2/7/2022,Desktop,United States,3458,58,3,32.47,479.21
148935,3809,1735,2,3/27/2024,Mobile,Brazil,1082,9,0,6.95,0
148936,4147,4904,9,27-05-2022,Desktop,Nigeria,1253,28,0,14.9,
148937,2968,2985,1,20-Feb-22,Mobile,USA,251,7,0,8.22,0
148938,1706,153,5,12/1/2024,Desktop,India,5216,32,0,98.79,0
148939,2703,4033,10,1/20/2025,Mobile,France,3434,15,0,5.03,0
148940,3213,915,10,6/30/2020,Mobile,United States,6334,23,0,9.04,0
148941,2705,3536,14,7/19/2021,Mobile,INDONESIA,1296,46,2,0.94,473.25
148942,1925,2826,4,23-01-2024,Mobile,united states,1469,19,0,11.8,
148943,1383,2879,12,14-07-2019,Desktop,United Kingdom,1690,49,1,27.78,70.32
148944,4641,2678,13,4/21/2024,Mobile,MEXICO,963,47,1,0.55,108.13
148945,3215,1435,13,1/7/2024,Mobile,Japan,61,2,0,0.04,0
148946,4661,2145,2,9/7/2024,Mobile,  Italy  ,1079,19,0,14.2,0
148947,210,4859,10,3-Jan-21,Desktop,South Africa,2317,6,0,1.97,0
148948,1616,828,7,31-Dec-23,Desktop,Philippines,9261,150,3,125.52,212.28
148949,1935,4813,14,15-Jul-22,Mobile,Canada,52449,1142,45,19.09,2861.95
148950,4108,1554,10,4-Jan-22,Mobile,Nigeria,484,1,0,0.25,0
148951,40,890,8,4/8/2022,Mobile,India,207,1,0,0.79,0
148952,803,3656,5,5/18/2019,Tablet,United Arab Emirates,1007,4,0,14.28,0
148953,2577,3856,2,10/31/2020,Smartphone,Indonesia,2304,36,1,34.55,75.15
148954,3261,,8,26-Oct-23,Mobile,Indonesia,643,1081,0,3.26,0
148955,4626,4574,11,6/2/2019,Mobile,Canada,8205,382,14,44.39,2103.12
148956,3861,9861,6,22-Dec-19,Desktop,India,834,12,0,14.55,0
148957,4044,365,7,9/11/2020,Desktop,,9083,91,2,61.92,129.76
148958,2581,4599,12,23-Jan-23,Mobile,Brazil,50875,871,22,579.26,1611.85
148959,3660,3473,7,11/21/2021,DESKTOP,Germany,3810,54,1,40.77,45.08
148960,479,565,9,7/24/2021,Mobile,India,575,6,0,2.97,0
148961,4464,3761,5,14-01-2024,Mobile,UNITED KINGDOM,1139,6,0,18.24,0
148962,3391,2759,9,10/12/2019,Mobile,Canada,10211,215,5,94.1,320.9
148963,373,1497,14,19-Mar-24, Mobile,Indonesia,13089,355,11,10.32,1694.15
148964,4724,,14,2/14/2022,Desktop,Mexico,1188,43,0,0.72,0
148965,3846,4944,4,11-Jun-22,PC,Netherlands,4981,77,1,56.55,62.73
148966,4006,4259,7,9/17/2019,Desktop,Italy,2690,45,0,33.11,0
148967,3300,4643,14,5/28/2022,Tablet,Nigeria,14262,309,20,5.97,2005.66
148968,5048,4295,11,9/15/2019,Desktop,Italy,3034,97,1,6.84,121.75
148969,668,4008,3,11/17/2020,Desktop,Philippines,444,5,0,4.56,
148970,1769,4692,1,30-Aug-20,TABLET,Nigeria,2472,71,3,89.23,235.73
148971,4707,1669,2,16-03-2024,TABLET,Egypt,879,13,0,13.3,0
148972,1334,4898,13,2-Oct-22,Desktop,Saudi Arabia,2148,84,5,1.73,481.79
148973,7644,1187,9,5/3/2021,TABLET,United States,3436,48,1,33.23,178.97
148974,1730,3532,13,30-Jun-19,Mobile,United Kingdom,8840,212,1,4.37,114.93
148975,4899,1798,1,1-Sep-23,mobile,Italy,1162,16,0,14.97,0
148976,4160,635,5,2/5/2020, Mobile,United States,1250,10,0,38.99,0
148977,771,4485,1,27-Dec-21,Mobile,Mexico,195798,7050,158,5940.22,16568.42
148978,2537,3528,13,5/7/2019,Desktop,United States,1010,48,1,0.85,57.93
148979,5078,2168,12,11/7/2020,Desktop,Egypt,21819,670,39,313.2,5032.77
148980,3868,507,5,7/23/2024,Desktop,Canada,967,6,0,23.02,0
148981,2638,4702,14,20-Sep-23,Mobile,Egypt,801,17,0,0.36,0
148982,3242,3459,1,25-Dec-24,Mobile,Philippines,569,11,0,16.67,0
148983,740,2517,15,7/24/2020,Mobile,Mexico,2041,45,0,41.42,0
148984,4103,4136,2,27-Dec-21,Mobile,Netherlands,850,8,0,5.52,
148985,6258,2121,11,7/13/2024,Mobile,Brazil,1820,67,2,0,258.26
148986,3722,4791,12,7/19/2024, Mobile,Nigeria,1042,9,0,3.98,0
148987,1283,497,2,9-Aug-22,Desktop,Netherlands,6958,104,2,98.4,209.66
148988,4856,2845,4,12/20/2024,mobile ,Italy,23889,297,4,179.58,407.87
148989,4668,576,6,10/1/2021,Mobile,United States,103,1,0,1.18,
148990,1122,4720,8,,tablet,Saudi Arabia,1764,24,0,22.95,0
148991,2427,393,3,17-Nov-21,Desktop,Philippines,1545,19,0,19.51,0
148992,226,3447,1,4/15/2020,Desktop,Australia,315,473,0,16.4,0
148993,2996,616,11,23-Jan-22,Mobile,Canada,1198,38,1,3.38,82.23
148994,4596,152,12,6/18/2022, Desktop,Canada,4211,149,2,88.02,146.85
148995,3163,5496,4,9/19/2024,Desktop,US,3761,95,1,53.83,63.72
148996,4809,1912,15,5/2/2022,Desktop,India,4610,91,5,93.71,419.13
148997,4392,2597,11,6/20/2024,Desktop,United Kingdom,4405,272,11,27.68,1490.98
148998,2945,3436,13,2/1/2023,Mobile,United States,408,12,0,0.23,0
148999,854,1760,9,21-Dec-21,MOBILE,USA,9932,85,2,48.48,100.35
149000,775,3443,13,1/16/2019,Mobile,India,322,16,1,0.27,171.38
149001,2522,804,8,1/14/2019,PC,United Kingdom,6622,85,1,41.24,28.33
149002,4945,1551,14,12-Dec-19,mobile ,Germany,1468,36,1,0.72,127.94
149003,2341,1652,15,10-Nov-24,Mobile,Australia,6339,120,3,104.55,154.87
149004,4580,230,1,11/4/2023,Mobile,Canada,6471,189,6,221.14,466.36
149005,375,3404,12,11/10/2021,Desktop,Indonesia,33022,565,22,350.06,5591.74
149006,479,1875,9,27-07-2021,Tablet,Germany,15240,385,7,148.92,489.3
149007,3758,1162,5,8/12/2021,Desktop,Canada,471,3,0,8.54,0
149008,562,5,2,11/17/2021,Mobile,Canada,348,4,0,3.18,0
149009,2826,4079,12,3-Nov-24,Smartphone,United Kingdom,2303,37,0,21.41,0
149010,4656,386,3,4/30/2024,TABLET,  Mexico  ,906,10,0,12.06,0
149011,870,3165,2,13-12-2021,Mobile,Mexico,4860,47,1,44.58,103.14
149012,314,971,2,9/16/2024,Mobile,Australia,565,4,0,3.95,0
149013,4661,284,2,6/30/2024,tablet,Canada,541,8,0,7.12,0
149014,355,4816,12,1/6/2022,Mobile,United States,1079,28,0,14.44,0
149015,1598,5115,14,19-Jul-21,Mobile,Nigeria,1819,67,4,1.2,
149016,2100,3338,10,11/7/2023,Desktop,Japan,12585,50,0,23.07,0
149017,2732,2925,12,28-10-2023,mobile ,Spain,1002,20,0,8.77,0
149018,1277,259,8,26-Dec-20, Desktop,United States,7038,126,149,96.75,104.28
149019,1660,759,2,10/1/2024, Desktop,Canada,1352,23,0,24.59,
149020,1497,1736,3,23-12-2022,Mobile,Netherlands,44190,437,7,450.54,572.73
149021,3983,2848,6,22-Oct-19,Mobile,Germany,1259,7,0,7.6,0
149022,2752,353,7,4/13/2023,Mobile,United States,1598,24,0,19.13,0
149023,4855,4816,11,30-Dec-24,Mobile,United States,5616,336,32,31.35,2817.77
149024,1309,3760,10,29-Feb-20,Desktop,United Kingdom,466,2,0,0.74,0
149025,4644,3372,11,7/18/2022,Mobile,USA,5792,249,11,21.14,
149026,1210,427,4,12/31/2020, Mobile,France,4877,58,1,31.23,51.79
149027,2448,,15,3/11/2022,Desktop,Spain,152,4,0,3.27,0
149028,4217,733,5,5/18/2020,Desktop,Canada,931,7,0,25.8,0
149029,3193,3509,13,12/9/2023,Mobile,United Kingdom,6824,130,4,1.68,700.32
149030,3034,,2,8/2/2024,desktop,Philippines,925,14,0,15.05,0
149031,2690,1513,9,7/15/2020,Mobile,India,837,9,0,5.13,0
149032,447,4442,5,11-Jul-21,Mobile,India,961,4,0,10.11,0
149033,4603,4077,5,29-Sep-22,Mobile,Mexico,1606,8,0,37.4,0
149034,7582,1470,5,9/27/2021,Desktop,Brazil,1768,11,0,32.05,0
149035,1455,1708,15,9-Aug-23,Mobile,U.A.E.,420,9,0,8.91,0
149036,2264,4211,4,1/17/2020,Mobile,Mexico,4148,45,0,31.9,0
149037,4717,4077,7,6/4/2019,Mobile,Japan,2957,3275,0,41.22,0
149038,4142,8536,15,12-Sep-23,Desktop,Nigeria,412,8,0,8.41,0
149039,3706,1683,6,4-Sep-20,Desktop,United States,2092,14,0,15.72,0
149040,555,4242,13,1/27/2022,Desktop,Egypt,5928,292,6,7.15,432.6
149041,3969,5072,1,30-Nov-24,Desktop,France,867,25,0,27.09,0
149042,2749,1407,13,2-Mar-23,Mobile,Australia,3315,143,6,2.66,538.93
149043,1625,1360,8,9/7/2021,Mobile,Nigeria,21213,275,5,165.83,319.31
149044,1204,1869,7,20-May-19,MOBILE,Egypt,2433,38,0,27.64,0
149045,3847,4179,10,3-Dec-22,Mobile,Canada,14824,71,0,21.92,
149046,1816,264,13,10/20/2020,Mobile,Indonesia,1970,108,3,2.11,429.64
149047,4758,2586,10,10/30/2022,Mobile,South Africa,18212,69,0,27.75,0
149048,5062,3868,11,30-Jul-21,TABLET,Nigeria,245,8,0,0.89,
149049,3546,4210,11,3/21/2021,PC,United States,835,36,0,3.29,0
149050,3869,2646,8,18-08-2022,Smartphone,  United Kingdom  ,1408,12,0,10.45,0
149051,3792,,3,13-Jun-19,Desktop,  Brazil  ,2358,28,0,23.44,0
149052,2427,,3,20-11-2021,Mobile,Spain,3470,32,0,27.37,0
149053,1237,3424,12,8/1/2024,Tablet,Spain,463,4,0,2.13,0
149054,4070,475,7,7/9/2023,Mobile,UNITED STATES,5815,78,2,68.95,142.63
149055,4990,863,9,14-Sep-24,Tablet,Japan,1377,21,0,14.53,0
149056,3983,3692,6,11/24/2019,mobile ,Saudi Arabia,21144,205,2,235.3,84.58
149057,4524,4668,12,6/21/2024, Desktop,United States,5415,96,5,55.1,431.06
149058,2104,88,10,5/6/2022,Mobile,Egypt,2600,12,0,5.88,
149059,756,3106,15,7/24/2019,Desktop,Italy,1642,45,1,49.5,84.67
149060,2667,586,8,1-Apr-24,Tablet,Saudi Arabia,732,9,0,6.85,0
149061,1495,3950,10,6/28/2024,Smartphone,Mexico,13536,52,0,17.33,0
149062,4464,2799,5,1/2/2024,Smartphone,United Arab Emirates,708,4,0,16.9,0
149063,702,678,12,8/24/2020,Desktop,AUSTRALIA,53,1,0,0.49,0
149064,3897,3318,2,11/13/2021,Mobile,Philippines,936,14,0,10.66,0
149065,3718,3862,9,11-Oct-24, Tablet ,Nigeria,3037,20,0,9.8,0
149066,4945,3294,14,12/16/2019,Mobile,Brazil,3928,4259,2,2.44,135.64
149067,4912,2538,12,11-Sep-22,Desktop,United Kingdom,3351,77,3,33.31,340.36
149068,1756,36,10,7/19/2019,Tablet,Saudi Arabia,2194,7,0,2.79,0
149069,1093,3733,4,18-Nov-23,Desktop,Japan,9076,245,5,153.71,328.78
149070,3016,692,2,5/25/2020,Desktop,Italy,1766,38,1,34.93,76.79
149071,165,4249,10,8/31/2019,Mobile,Mexico,5318,20,0,8.13,0
149072,311,1927,13,3/23/2021,Desktop,Canada,5852,445,17,9.88,1723.52
149073,2728,1687,8,30-Oct-23,MOBILE,United States,4896,46,0,39.58,0
149074,5453,1872,14,8/29/2023,Mobile,United States,4449,104,6,2.11,901.88
149075,4152,2462,13,12/2/2021,Mobile,Egypt,1823,107,4,1.89,246.3
149076,3097,1228,2,4/4/2019,Mobile,United Kingdom,657,10,0,9.97,0
149077,1001,1498,8,22-Jun-24,Mobile,France,2652,25,0,19.67,0
149078,2931,2347,14,4-Apr-22,Desktop,India,6463,154,5,3.13,693.13
149079,2896,1595,13,11-Sep-22,Mobile,U.K.,269,7,0,0.19,0
149080,2078,3997,8,2/12/2024,Tablet,France,10232,89,1,61.64,56.41
149081,221,846,8,22-01-2021,Tablet,United States,420,5,0,3.84,0
149082,1004,2344,8,28-Jun-22,Mobile,  Germany  ,895,7,0,4.68,0
149083,2991,2424,14,5-Aug-24,Desktop,Mexico,651,23,1,0.5,100.51
149084,1755,2662,1,5/18/2021,Desktop,Germany,307,7,0,8.5,0
149085,3570,2067,4,23-05-2022,Tablet,United States,1221,16,0,11.54,0
149086,4524,4236,12,22-Jun-24,Desktop,France,1098,25,1,16.91,55.31
149087,2184,1453,8,13-07-2024,mobile,Germany,12893,156,2,111.13,89.92
149088,5457,4419,13,9/18/2022,Mobile,Japan,1484,87,3,1.62,157.11
149089,3598,4107,4,11/3/2021, Desktop,Philippines,2811,64,1,39.99,52.01
149090,4622,469,15,29-Dec-21,Smartphone,France,1488,25,1,14.57,159.27
149091,461,3726,1,3-Sep-22,Mobile,Mexico,1023,29,1,40.52,109.52
149092,1704,4824,11,12/26/2022,Desktop,Australia,1208,50,1,4.61,76.11
149093,5037,3241,9,14-Jul-19,Mobile,United States,336,3,0,1.35,0
